Moina,Harwood,289609393,91,96,2018,0
Eloise,Hailey,236106396,44,93,2019,0
Allyson,Cardoza,295132169,60,75,2016,1
Maxi,Ashe,242203039,75,67,2020,0
Mercy,Arriaga,200565851,90,66,2016,1
Consuela,Andres,322613161,47,77,2018,0
Filide,Zeller,217817252,55,93,2019,1
Yetty,Wirth,285696901,73,61,2018,0
Emalia,Whitmire,232818790,90,96,2016,1
Dianna,Stauffer,235966242,70,60,2017,0
Gussie,Spring,310976729,57,77,2018,1
Myrta,Rountree,302317218,68,66,2018,0
Marney,Redden,324803370,86,95,2016,0
Lane,Mccaffrey,319317577,83,76,2016,1
Aryn,Martz,223233713,73,92,2020,0
Kanya,Loving,207198510,54,77,2020,1
Dania,Larose,294178057,55,60,2020,1
Eadie,Langdon,305028909,68,86,2018,0
Sophia,Humes,317846038,45,75,2016,1
Brittne,Gaskin,251496923,83,89,2019,0
Mathilde,Faber,310232300,58,84,2018,1
Eolande,Doll,317756749,56,67,2017,1
Rozanna,Devito,213111410,54,61,2020,1
Edyth,Cass,253188142,43,83,2017,0
Kristien,Almond,301877953,55,83,2016,1
Rhiamon,Wingfield,269961539,43,76,2020,1
Jeanine,Wingate,261549595,51,78,2018,1
Allis,Villareal,278511750,71,63,2018,1
Cynthie,Tyner,266441869,79,98,2019,1
Madelon,Smothers,240346925,55,82,2016,1
Amandie,Severson,302904698,80,96,2016,0
Selina,,325730775,75,78,2017,0
Lucinda,Reno,275032787,44,69,2016,0
Aurie,Pennell,213460806,51,82,2018,1
Rici,Maupin,312788833,48,89,2017,1
Deina,Leighton,237877681,42,66,2019,0
Meredith,Janssen,232529075,44,61,2019,0
Christyna,,227394556,84,68,2019,1
Flss,Hassell,290345740,55,65,2018,0
Roz,Hallman,224442091,92,87,2020,0
Cindy,Halcomb,263398334,78,93,2018,1
Catha,Folse,223376886,57,74,2016,1
Cynthia,Fitzsimmons,249678779,82,81,2016,0
Corliss,Fahey,271388230,89,85,2020,1
Tara,Cranford,291060233,75,91,2018,0
Laurene,Bolen,259460337,81,64,2020,0
Sarine,Battles,256261018,66,68,2017,0
Sherrie,Battaglia,231875581,84,89,2018,1
Koral,Wooldridge,295662787,83,80,2016,1
Danny,Weed,307677368,84,83,2018,1
Elinore,Trask,206774369,60,88,2020,0
Meredithe,Rosser,296163532,86,61,2016,1
Andriette,Regalado,329260529,63,81,2017,0
Conni,Mcewen,281493344,92,76,2017,0
Gwynne,Keefe,218787998,57,66,2019,0
Angela,Fuqua,260075567,59,82,2018,0
Krystal,Echevarria,303186882,80,88,2019,1
Amy,Domingo,226010440,100,74,2020,1
Robena,Dang,229070429,86,82,2019,0
Risa,Caro,279410999,40,94,2018,1
Aurie,Boynton,282363877,55,69,2018,0
Ami,Andrus,283853614,61,84,2017,1
Floris,Wild,304835206,70,100,2016,0
Elissa,Viera,257857173,77,96,2020,1
Laurel,Vanmeter,302550938,54,79,2018,1
Chelsie,Taber,243716417,40,79,2019,1
Carmon,Spradlin,309210063,64,74,2020,1
Kanya,Seibert,321005859,54,82,2017,0
Theodosia,Provost,237038461,52,85,2017,1
Corrie,Prentice,250108079,50,88,2020,1
Lainey,Oliphant,322754632,55,71,2016,1
Brooks,Laporte,215044675,58,61,2019,1
Alyse,Hwang,304995251,76,66,2018,0
Orel,Hatchett,274884013,75,84,2019,1
Harlene,Hass,238665637,77,88,2020,1
Blakeley,Greiner,243253906,85,71,2020,0
Mira,Freedman,294574018,67,91,2020,1
Leona,Covert,279739141,76,88,2019,0
Deanna,Chilton,300624176,67,75,2016,1
Leena,Byars,235618387,55,90,2018,1
Wilmette,Wiese,241161636,82,99,2019,1
Lauralee,Venegas,300863895,55,60,2016,1
Loralee,Swank,250273685,92,80,2016,0
Chiarra,Shrader,266605944,93,78,2019,0
Patti,Roderick,230355420,52,88,2016,1
Lorene,Roberge,246299297,87,73,2017,0
Arlette,Mullis,234026392,64,62,2019,0
Jerrilyn,Mortensen,329260826,53,91,2019,1
Corabelle,Mccune,285526181,85,66,2017,1
Desdemona,Marlowe,263917771,92,68,2019,0
Auria,Kirchner,314840739,69,84,2020,0
Fran,Keck,211182330,66,72,2020,1
Abbye,Isaacson,226251968,65,88,2018,1
Robinetta,Hostetler,258929474,54,60,2016,1
Elly,Halverson,269681333,77,80,2019,1
Bethena,Gunther,305826510,51,93,2018,1
Carolynn,Griswold,323969217,100,73,2017,1
Dorie,Gerard,231888787,55,79,2018,0
Salli,Fenner,329905939,54,83,2016,1
Cherrita,Durden,251535182,100,62,2019,0
Aeriela,Blackwood,306611872,81,63,2017,0
Jan,Bertram,284952354,77,63,2018,0
Koren,Ahrens,246949537,67,97,2016,1
Petronilla,Sawyers,320750451,95,67,2016,1
Florentia,Savoy,257807649,88,91,2016,0
Frederica,Nabors,233566420,40,81,2020,0
Fredia,Mcswain,205073170,50,76,2017,0
Natassia,Mackay,294938331,54,84,2020,1
Melissa,Loy,258575031,78,87,2017,0
Demeter,Lavender,260049861,67,86,2020,1
Vallie,Lash,247404957,95,99,2020,0
Miguelita,Labbe,297934300,73,66,2020,0
Glyn,Jessup,242591902,83,93,2020,1
Ardath,Hubert,213691280,89,63,2020,0
Sybila,Fullerton,260936001,69,84,2019,1
Tressa,Donnell,270518196,70,94,2019,1
Goldina,Cruse,295406783,87,75,2019,0
Jennie,Crittenden,248236018,49,94,2019,0
Rebe,Correia,287350407,46,93,2018,0
Clio,Centeno,206677719,70,66,2019,0
Vilma,Caudle,258731332,47,70,2017,0
Hedi,Canady,205417482,80,86,2016,0
Francene,Callender,232320655,56,82,2020,1
Sidonnie,Alarcon,298087968,96,94,2016,1
Gerianne,Ahern,208660608,70,71,2019,0
Luz,Winfrey,205495541,50,92,2017,0
Annabela,Tribble,319030767,82,85,2019,1
Cathleen,Tom,271107353,46,95,2016,0
Susanne,Styles,284842644,68,89,2016,1
Brinna,Salley,280530122,79,76,2020,1
Carolin,Roden,255840297,100,95,2019,1
Tammy,Musgrove,207272470,54,94,2017,0
Davine,Minnick,210125142,57,94,2019,1
Martguerita,Fortenberry,320938416,100,98,2020,0
Robbin,Carrion,305044994,90,84,2019,0
Greta,Bunting,266831878,42,63,2019,0
Seana,Bethel,318586488,42,80,2019,0
Joell,Batiste,305539935,48,73,2016,1
Jaine,Woo,208416604,42,71,2020,1
Abra,Whited,282010338,64,66,2018,1
Dominga,Underhill,298773235,95,87,2018,0
Jean,Stillwell,244583698,54,89,2020,1
Leelah,Silvia,252456237,93,72,2018,0
Laney,Rauch,211216202,71,69,2017,0
Row,Pippin,317787125,58,83,2019,1
Colline,Perrin,214736460,71,72,2019,0
Halley,Messenger,319882424,62,78,2019,0
Colline,Mancini,307959696,86,63,2017,1
Beryl,Lister,283600723,60,73,2019,0
Cari,Kinard,234059360,62,60,2020,0
Aubine,Hartmann,237831297,42,69,2019,1
Lynsey,Fleck,294831589,42,70,2020,0
Melany,Broadway,207233767,75,94,2020,0
Corey,Wilt,212014824,93,63,2020,1
Ortensia,Treadway,287098783,92,81,2019,0
Sybilla,Thornhill,317338833,66,66,2017,1
Darci,Speed,272325326,43,89,2016,0
Lucila,Spalding,288537830,57,92,2019,1
Torrie,Sam,264743705,91,61,2016,1
Anna,Rafferty,230012893,63,83,2018,1
Mirabel,Pitre,206594657,86,96,2018,0
Hilda,Patino,327564214,53,69,2016,0
Rhona,Ordonez,302981564,61,67,2018,0
Iolande,Linkous,214903114,44,78,2016,1
Ibby,Kelleher,310213680,66,71,2019,0
Korry,Homan,290631329,48,62,2020,0
Dorey,Holiday,268948498,41,60,2018,0
Nonna,Galbraith,202550970,74,67,2019,0
Felice,Feeney,310008155,43,97,2016,0
Lacee,Dorris,266077304,100,69,2019,1
Eustacia,Curtin,295696988,40,63,2019,0
Sydel,Coward,306133354,40,85,2020,0
Leonelle,Camarillo,265786257,58,93,2017,1
Donica,Buss,235962984,63,91,2020,0
Janette,Bunnell,219088356,76,98,2019,0
Edyth,Bolt,211529904,70,93,2019,1
Benedicta,Beeler,215409840,53,86,2019,0
Marie,Autry,282068461,76,64,2016,0
Bettina,Alcala,228485283,55,95,2017,1
Anestassia,Witte,233523578,65,98,2018,1
Tate,Wentz,278134815,88,62,2017,1
Gabey,Stidham,284066841,86,70,2020,1
Goldie,Shively,204149482,88,80,2020,0
Trudy,Nunley,326059312,47,90,2017,1
Megen,Meacham,328388947,65,73,2019,1
Bernardina,Martins,307098330,56,82,2017,1
Jo,Lemke,217113852,47,94,2017,1
Melesa,Lefebvre,268375154,73,,2016,1
Brigid,Kaye,258750217,80,63,2017,1
Ashli,Hynes,328896943,74,66,2016,0
Kathi,Horowitz,288756916,54,68,2018,0
Priscella,Hoppe,319860854,48,73,2016,0
Evonne,Holcombe,212336397,68,71,2017,0
Roseanna,Estrella,223605507,97,61,2016,1
Carma,Dunne,251276102,47,92,2019,0
Corrinne,Derr,318469332,75,73,2016,0
Aurelea,Cochrane,216057613,79,92,2017,1
Lizzie,Brittain,314177470,71,62,2018,1
Tommi,Bedard,304954627,90,78,2017,1
Haley,Beauregard,206443157,46,91,2016,0
Laurette,Torrence,286123253,46,97,2017,0
Jocelyne,Strunk,257122288,54,66,2018,0
Nanni,Soria,281779313,91,72,2018,1
Yevette,Simonson,270831384,57,68,2018,1
Rochelle,Shumaker,245768465,88,100,2018,0
Elsa,Scoggins,252454124,64,70,2018,0
Gwendolyn,Packer,267477378,100,61,2018,0
Amargo,Oconner,273238702,66,72,2018,1
Constance,Moriarty,270949950,94,98,2019,1
Andie,Leroy,321939456,61,84,2020,0
Hertha,Kuntz,282814389,54,91,2018,0
Lottie,Ives,284927054,74,63,2020,0
Betty,Hutcheson,212006126,44,97,2017,1
Evelina,Horan,308446607,70,84,2016,1
Petronia,Hales,229578476,51,90,2019,0
Charity,Garmon,232769298,57,85,2016,1
Easter,Fitts,260834699,40,73,2017,0
Dayle,Dell,219946612,95,68,2017,1
Quintina,Bohn,242405794,77,91,2016,0
Pauline,Atchison,277427018,52,60,2018,0
Ronni,Worth,328824975,100,75,2017,1
Valera,Wisniewski,249887797,92,100,2018,1
Irita,Will,254567353,45,86,2016,1
Odella,Vanwinkle,232912804,72,82,2020,1
Marthe,Sturm,284492568,80,70,2020,1
Drusy,Sallee,239395209,50,82,2019,1
Alberta,Prosser,212316980,77,100,2017,1
Auguste,Moen,256270926,87,70,2020,0
Marlena,Lundberg,256929096,57,80,2020,1
Isa,Kunz,297015885,81,100,2020,0
Thomasa,Kohl,221639909,66,99,2019,0
Fedora,Keane,277937534,74,60,2020,1
Farah,Jorgenson,240313600,61,71,2016,0
Phillida,Jaynes,200661946,93,89,2017,0
Aggi,Funderburk,296998722,48,66,2017,0
Merralee,Freed,242197790,56,71,2017,1
Cherise,Frame,245193054,97,83,2016,0
Vivi,Durr,211966000,43,76,2020,0
Susan,Creamer,258166748,76,71,2020,1
Joelynn,Cosgrove,258019654,99,75,2018,1
Leslie,Candelaria,205884603,55,98,2020,0
Aleta,Berlin,284198569,67,92,2020,0
Gerti,Batson,290498657,97,62,2018,0
Anthea,Vanhoose,286283708,44,69,2018,1
Anabella,Thomsen,218399644,51,63,2018,0
Nike,Teeter,273677366,62,62,2017,1
Ammamaria,Sommer,249504197,45,72,2017,0
Elfrida,Smyth,205471420,90,87,2016,0
Berti,Sena,306955948,98,82,2018,0
Kristina,Redmon,293871558,42,88,2019,1
Dianemarie,Orellana,210151524,86,97,2017,1
Aloysia,Maness,244271407,41,69,2017,1
Luelle,Lennon,280787263,41,81,2018,0
Babbie,Heflin,256222481,90,81,2017,1
Cristie,Goulet,284046693,95,74,2017,1
Tory,Frick,241732277,67,62,2018,0
Clarinda,Forney,257663623,74,80,2018,0
Abbi,Dollar,323051863,72,81,2016,0
Tomasina,Bunker,318832760,78,,2018,1
Ilyssa,Asbury,275852445,75,62,2019,1
Darline,Aguiar,308628255,96,72,2019,1
Marnia,Talbott,237731411,59,68,2019,1
Genna,Southard,277423961,74,82,2016,0
Janessa,Pleasant,257135869,84,71,2018,1
Nanette,Mowery,231675006,82,97,2020,1
Lynda,Mears,214292587,93,92,2017,0
Antonella,Lemmon,280783620,100,87,2020,1
Amalle,Krieger,200415223,70,70,2019,0
Loren,Hickson,231466268,53,84,2020,1
Ailina,Gracia,274589802,72,91,2019,1
Kalindi,Elston,292160305,43,100,2018,1
Cilka,Duong,309376696,41,73,2016,0
Mariam,Delgadillo,281370394,53,73,2018,1
Mufi,Dayton,226266918,41,67,2016,0
Christean,Dasilva,266937343,64,64,2016,1
Sacha,Conaway,251204360,71,84,2020,1
Maisey,Catron,275076286,85,84,2016,1
Harri,Bruton,275080997,88,91,2016,0
Ricki,Bradbury,259997752,95,61,2019,1
Adriaens,Bordelon,249428775,48,69,2019,1
Marlene,Bivins,231119654,40,68,2017,1
Hestia,Bittner,255286117,98,97,2019,0
Junie,Bergstrom,275137180,91,72,2016,0
Larine,Beals,323894126,97,62,2017,1
Fania,Abell,222731851,94,99,2020,0
Emlynn,Whelan,312353668,60,92,2018,0
Matelda,Travers,253044114,46,90,2019,0
Cherise,Tejada,273188725,80,84,2020,0
Sadye,Pulley,280955499,77,66,2019,1
Malissa,Pino,273151387,95,69,2017,1
Johannah,Norfleet,225597963,50,94,2018,0
Sonia,Nealy,229746164,97,76,2017,1
Laurie,Maes,239006964,57,73,2017,1
Larina,Loper,214108604,54,90,2020,1
Zorina,Held,277570714,87,84,2020,0
Coreen,Gerald,206486666,44,92,2017,1
Elfie,Gatewood,241182157,88,76,2020,0
Halie,Frierson,241044721,52,88,2016,1
Marsha,Freund,239992384,63,83,2019,1
Angele,Finnegan,283668324,93,83,2016,0
Pattie,Cupp,276331172,84,84,2018,0
Maggie,Covey,299339152,66,91,2020,1
Astrid,Catalano,278336470,98,68,2020,1
Adda,Boehm,204864989,41,78,2016,1
Kylila,Bader,245395018,42,60,2017,1
Gilberta,Yoon,241699622,70,78,2017,0
Arabelle,Walston,321694475,54,95,2016,1
Zonda,Tenney,221473876,97,78,2017,1
Dania,Sipes,218014244,95,84,2018,1
Monah,Roller,323947057,83,62,2020,1
Marti,Rawlins,269966895,73,63,2016,1
Ceciley,Medlock,230709887,77,61,2018,0
Sukey,Mccaskill,257801398,50,76,2018,0
Dacey,Mccallister,290111750,70,97,2019,0
Cristen,Marcotte,264002889,84,79,2018,1
Teena,Maclean,245565313,98,67,2018,0
Cory,Hughey,287511013,76,60,2018,0
Katine,Henke,258235385,88,88,2019,0
Toinette,Harwell,237782332,57,65,2020,1
Arlina,Gladney,267922759,79,69,2019,0
Yolane,Gilson,317252932,98,75,2016,0
Ruth,Dew,279296260,79,94,2019,0
Jackquelin,Chism,329829323,78,87,2017,1
Carroll,Caskey,205909254,78,80,2017,1
Marylinda,Brandenburg,276278416,53,63,2016,1
Alexandra,Baylor,294937905,92,67,2018,0
Albertina,Villasenor,324728755,60,63,2020,0
Florence,Veal,227476060,92,80,2017,0
Angelia,Van,294109860,41,70,2018,1
Lily,Thatcher,328342918,100,65,2017,1
Delcina,Stegall,245151680,89,79,2017,0
Tim,Shore,210414101,43,98,2019,1
Jamie,Petrie,308993769,45,98,2020,0
Lyndel,Nowlin,219304065,96,96,2018,1
Malissia,Navarrete,257806114,98,63,2018,0
Wenda,Muhammad,230650138,42,97,2017,0
Jacklin,Lombard,210052492,70,69,2020,0
Ariela,Loftin,252528229,44,94,2018,0
Janaya,Lemaster,319377822,92,60,2018,0
Kara-Lynn,Kroll,238066700,64,69,2020,0
Othilie,Kovach,328810533,79,73,2016,0
Flore,Kimbrell,307095619,79,96,2016,1
Carol,Kidwell,263956391,76,98,2018,0
Lyndell,Hershberger,268386704,49,93,2019,1
Emeline,Fulcher,209259469,75,94,2020,1
Stephani,Eng,225307723,48,77,2018,0
Tessy,Cantwell,215808752,54,81,2020,0
Friederike,Bustos,272658603,84,64,2018,0
Berthe,Boland,297634387,69,91,2016,1
Emmalyn,Bobbitt,317783507,88,97,2020,1
Miof Mela,Binkley,253788785,89,92,2016,1
Austin,Wester,216428791,80,61,2017,0
Calida,Weis,272016906,99,74,2018,1
Rebekah,Verdin,201664379,83,90,2019,0
Eilis,Tong,306331464,81,97,2016,0
Katerina,,293342298,82,78,2019,0
Erinna,Tiller,256658307,82,78,2019,0
Christel,Sisco,286265350,45,97,2018,1
Christabella,Sharkey,253506730,46,84,2019,0
Virginie,Seymore,306288819,92,72,2016,1
Tami,Rosenbaum,278296389,41,86,2019,1
Jobye,Rohr,202409685,50,64,2016,0
Raphaela,Quinonez,207679224,63,85,2020,1
Daphna,Pinkston,287045861,58,85,2020,1
Fey,Nation,326562824,41,63,2016,0
Kaylil,Malley,290258230,56,75,2016,0
Lydia,Logue,244614873,54,63,2016,0
Eve,Lessard,282706388,88,99,2018,0
Torrie,Lerner,314294816,78,87,2017,1
Liesa,Lebron,248554804,68,73,2016,1
Clementine,Krauss,214155902,42,67,2019,1
Simonne,Klinger,278413099,73,73,2017,1
Roseanna,Halstead,272069758,70,67,2019,1
Brena,Haller,313922557,62,67,2018,0
Caterina,Getz,216399515,82,74,2016,0
Erena,Burrow,273858753,76,98,2020,1
Vonni,Brant,298936140,94,79,2019,0
Vicki,Alger,232851933,65,100,2019,1
Danyelle,Victor,246188126,90,72,2019,0
Inez,Shores,267407416,72,83,2016,1
Brenn,Scully,315347274,78,74,2018,0
Carly,Pounds,299067115,40,84,2016,0
Bibi,Pfeifer,312082897,62,64,2020,1
Fidelia,Perron,242141604,85,74,2020,1
Hortensia,Nelms,213116363,73,73,2018,0
Edee,Munn,290950341,70,76,2016,1
Britney,Mcmaster,252566057,43,74,2018,1
Tessie,Mckenney,225974010,100,80,2017,0
Ulrica,Manns,206448446,48,87,2017,1
Daffi,Knudson,262883441,70,83,2017,1
Magdalena,Hutchens,279757647,65,74,2019,1
Hildegarde,Huskey,250180440,47,91,2016,0
Cordelie,Goebel,209686999,77,78,2020,1
Elli,Flagg,305695627,97,84,2020,1
Vicky,Cushman,203513924,58,93,2019,1
Leda,Click,257900611,100,70,2016,0
Babb,Castellano,304782344,44,80,2020,1
Pennie,Carder,281413621,80,64,2019,0
Heddie,Bumgarner,274819754,66,68,2020,0
Doloritas,Blaine,252189246,56,77,2016,1
Chelsey,Bible,301408015,44,85,2020,1
Cyb,Wampler,263526343,42,82,2018,1
Vinny,Spinks,329785925,48,100,2017,1
Reeba,Robson,253020861,75,81,2019,0
Liz,Neel,230289572,72,63,2020,1
Chloris,Mcreynolds,216896856,47,78,2020,1
Jorrie,Mathias,296865453,92,89,2018,1
Averyl,Maas,284143990,58,86,2020,1
Celine,Loera,273758801,62,71,2018,1
Cynde,Kasper,203009503,63,79,2017,0
Alia,Jose,328710542,88,85,2017,0
Tomi,Jenson,296037116,88,94,2016,1
Tandy,Florez,323389833,46,74,2020,0
Hadria,Coons,200520714,52,74,2020,1
Lise,Buckingham,245389335,58,86,2018,0
Linn,Brogan,205298392,78,64,2020,1
Ilka,Berryman,249813468,60,67,2019,0
Yolanda,Wilmoth,283565268,44,85,2020,0
Ashlan,Wilhite,232687862,67,92,2018,0
Hilde,Thrash,319974625,89,61,2016,1
Viviana,Shephard,212867279,42,78,2017,1
Odelia,Seidel,309015023,67,81,2019,0
Glyn,Schulze,222710315,84,63,2019,1
Caty,Roldan,270094256,82,90,2019,1
Sheryl,Pettis,318650268,72,66,2019,0
Stefania,Obryan,205000843,71,61,2017,0
Ezmeralda,Maki,205944179,40,62,2018,1
Lula,Mackie,230492653,91,66,2019,0
Corenda,Hatley,286323912,51,92,2018,1
Loria,Frazer,305501394,79,99,2018,1
Pierette,Fiore,324026856,58,69,2016,0
Codi,Falls,247661889,94,76,2016,1
Sam,Chesser,307366615,90,81,2020,0
Doretta,Bui,229281343,96,93,2016,1
Meara,Bottoms,268868485,54,83,2016,1
Marcelline,Bisson,271380576,79,89,2019,1
Cherie,Benefield,269982629,53,61,2019,1
Nina,Allman,300452077,82,79,2018,1
Marge,Wilke,297115514,92,69,2016,0
Sibby,Trudeau,212820197,57,100,2018,0
Andee,Timm,243904856,94,78,2018,0
Vicky,Shifflett,283250828,45,99,2018,1
Esther,Rau,290754793,82,92,2017,0
Birdie,Mundy,278500185,79,73,2020,0
Lola,Milliken,269495689,100,87,2016,0
Rubie,Mayers,225791831,94,75,2019,1
Oralie,Leake,223382144,56,81,2016,1
Elise,Kohn,213111555,76,98,2017,0
Adrianna,Huntington,253657039,86,67,2020,0
Perri,Horsley,292066117,85,100,2018,0
Ruth,Hermann,329277901,79,100,2018,0
Mellicent,Guerin,283093796,90,61,2019,1
Emelia,Fryer,228913564,48,79,2020,1
Amity,Frizzell,274410122,54,86,2016,0
Theodosia,Foret,310844177,66,83,2016,0
Karlotte,Flemming,244562034,97,75,2017,1
Buffy,Fife,325950994,90,88,2017,0
Meggie,Criswell,304151280,58,95,2018,1
Hetti,Carbajal,201052921,56,69,2019,0
Joellyn,Bozeman,329522796,62,77,2020,1
Bab,Boisvert,302352302,94,75,2019,0
Emilee,Archie,294718912,59,64,2016,1
Seline,Antonio,315052996,40,73,2016,1
Mahalia,Angulo,304847873,63,87,2020,0
Stephani,Wallen,227319216,48,63,2018,1
Eulalie,Tapp,249095358,43,73,2019,1
Ray,Silvers,227724994,64,64,2018,1
Viole,Ramsay,258011045,66,81,2020,1
Bobina,Oshea,312392676,62,61,2016,1
Sibylla,Orta,243992035,51,97,2016,1
Doreen,Moll,311445914,83,90,2018,0
Carmine,Mckeever,326950539,58,62,2020,0
Sharline,Mcgehee,287055260,48,89,2016,1
Edeline,Luciano,274100192,66,65,2016,0
Josephine,Linville,326069620,94,66,2019,0
Minnnie,Kiefer,310406769,93,75,2016,0
Emmalee,Ketchum,328735976,64,78,2016,0
Courtenay,Howerton,258245324,98,98,2020,1
Carmon,Groce,314443018,66,94,2016,1
Meade,Gaylord,328162031,83,88,2017,1
Rasla,Gass,237091300,41,62,2019,0
Marleen,Fusco,286827660,75,98,2016,1
Maritsa,Corbitt,252712387,40,88,2017,1
Valerye,Blythe,243530185,45,91,2017,0
Aleta,Betz,286626529,96,68,2017,0
Berry,Bartels,255937325,56,60,2016,1
Wendy,Amaral,302132609,87,85,2020,1
Elsey,Aiello,306155604,52,64,2020,0
Guenna,Yoo,226979949,87,93,2019,0
Sallyann,Weddle,267120509,96,84,2016,1
Aurelie,Troy,308943449,94,95,2019,1
Pearline,Sun,261850177,74,74,2019,0
Elena,Sperry,223881103,96,89,2016,1
Cathe,Seiler,301303005,41,90,2016,0
Malia,Runyan,240498967,85,66,2016,1
Morgen,Raley,322777074,63,79,2016,1
Cindra,Overby,228445802,52,78,2016,1
Clarie,Osteen,289361378,59,85,2018,1
Alidia,Olds,307618830,94,70,2016,0
Elaina,Mckeown,230979118,100,100,2020,1
Shena,Mauro,233620683,85,90,2020,1
Gelya,Matney,257109624,77,80,2019,1
Janis,Lauer,225396076,89,85,2017,0
Berti,Lattimore,218337197,90,63,2019,1
Elvera,Hindman,282070522,54,68,2019,0
Janessa,Hartwell,310215012,90,65,2017,0
Elizabeth,Fredrickson,296982877,80,99,2018,0
Fran,Fredericks,327413789,48,68,2018,0
Ursula,Espino,329343911,40,69,2019,1
Madeleine,Clegg,280534919,44,63,2020,1
Vivianne,Carswell,216834473,63,95,2019,0
Billi,Cambell,228177082,65,92,2020,1
Kacy,Burkholder,213724974,48,63,2017,0
Crista,August,322897422,74,71,2020,0
Clara,Woodbury,213619521,99,86,2017,0
Lisa,Welker,319519646,61,98,2020,1
Jaimie,Totten,209839112,86,87,2020,0
Hillary,Thornburg,226462003,76,78,2019,1
Claribel,Theriault,212417285,60,87,2017,0
Wynn,Stitt,318959178,54,93,2017,0
Gabrila,Stamm,222078033,60,77,2020,0
Gloriane,Stackhouse,287012194,81,87,2016,1
Bibbie,Simone,308323758,60,71,2020,0
Nerta,Scholl,233801928,99,88,2019,1
Trista,Saxon,256305686,80,63,2020,0
Isidora,Rife,273991379,94,94,2020,0
Saudra,Razo,224572740,82,72,2016,1
Penelope,Quinlan,224170864,62,60,2018,1
Candra,Pinkerton,284479818,74,75,2020,1
Zorana,Olivo,323343827,50,79,2016,1
Rosene,Nesmith,224916900,88,78,2018,1
Fleurette,Nall,209281404,41,64,2017,1
Lea,Mattos,251302350,95,84,2016,0
Evangeline,Leak,224356093,59,76,2016,0
Judy,Lafferty,249563439,88,93,2016,0
Therese,Justus,327660935,46,95,2019,0
Vyky,Giron,324592418,50,98,2020,0
Kata,Geer,277677903,60,89,2018,0
Mandi,Fielder,250064472,79,82,2020,1
Merrily,Eagle,264476361,91,87,2020,0
Evangelia,Drayton,320885287,63,65,2017,0
Lara,Dortch,244628861,60,93,2020,1
Genevra,Conners,259398069,80,84,2018,0
Petrina,Conger,242393967,55,74,2020,0
Claribel,Chau,212815572,55,89,2019,1
Hynda,Boatwright,230080434,68,82,2020,1
Janna,Billiot,278809295,65,68,2016,1
Linet,Barden,321033469,52,87,2020,1
Ceil,Armenta,225510779,79,76,2019,0
Jacinta,Antoine,313696922,84,67,2018,0
Ursulina,Tibbetts,285082764,69,100,2018,1
Fanchon,Steadman,280016656,70,84,2017,0
Rasia,Slattery,295928727,75,98,2017,0
Maggee,Sides,208706398,51,99,2016,0
Shelli,Rinaldi,258187234,80,96,2019,1
Zilvia,Raynor,302875994,48,69,2018,0
Frank,Rayford,220126694,63,86,2020,1
Fawne,Pinckney,280653920,63,76,2017,1
Karen,Pettigrew,207618335,69,100,2020,0
Virginia,Nickel,239464457,96,62,2019,0
Rois,Milne,201560987,64,61,2020,1
Pearle,Matteson,266243420,79,79,2020,0
Clary,Halsey,319595968,85,63,2017,1
Robina,Gonsalves,313294815,80,77,2017,0
Lyndell,Fellows,295448628,73,89,2019,0
Dulci,Durand,301200464,86,87,2020,0
Candis,Desimone,300409382,83,69,2020,1
Olwen,Cowley,315136579,45,66,2017,1
Gizela,Cowles,227085890,69,81,2016,0
Maryanna,Brill,268324586,74,61,2017,0
Carlen,Barham,318738612,54,63,2018,1
Toni,Barela,238090118,62,99,2019,0
Nicolina,Barba,215377901,51,82,2019,0
Bonnibelle,Ashmore,276583753,55,90,2018,0
Cymbre,Withrow,308313709,63,66,2020,1
Cally,Valenti,215733661,65,61,2019,1
Lori,Tejeda,301175472,66,83,2018,0
Hilda,Spriggs,244036180,86,64,2017,1
Alina,Sayre,231820298,70,99,2016,0
Caryn,Salerno,260267466,79,67,2020,0
Ardys,Place,292960536,80,64,2018,1
Simone,Peltier,321094585,86,83,2019,0
Sybille,Peel,220892426,67,75,2019,1
Deena,Merriman,241768238,61,97,2017,1
Vivia,Matheson,214780750,53,95,2020,0
Lita,Lowman,327505663,93,64,2020,1
Ursula,Lindstrom,290618096,40,94,2018,1
Basia,Hyland,260678482,71,81,2018,0
Codie,Homer,308298938,41,100,2016,0
Minni,Ha,297399841,87,91,2016,1
Aeriel,Giroux,312579682,62,85,2017,1
Germain,Fries,289486256,69,78,2019,0
Leone,Frasier,246714512,96,74,2016,0
Darlene,Earls,291430506,90,63,2017,1
Willow,Dugas,217549073,53,78,2019,0
Corrina,Damon,216187305,98,79,2017,0
Cati,Dabney,237667157,72,95,2017,0
Madalena,Collado,223279558,70,,2017,1
Daile,Briseno,231497333,51,94,2019,1
Rebeka,Baxley,282387165,87,61,2019,1
Carlen,Andre,231561253,43,85,2018,1
Cristine,Word,211979502,76,61,2018,1
Winnah,Whyte,201098046,66,98,2020,1
Truda,Wenger,310554739,85,90,2020,1
Micki,Vanover,280233304,41,61,2017,1
Karyl,Vanburen,316905260,60,76,2018,1
Nanice,Thiel,289627693,66,98,2016,0
Isabella,Schindler,239065039,72,77,2018,0
Wynn,Schiller,288310546,58,94,2019,1
Jackie,Rigby,271744644,49,60,2018,1
Arleen,Pomeroy,248904516,99,85,2018,0
